dataset,backend,method,lambda1,lambda2,lambda3,robustness_keep_rate_mean,div_cont_mad_mean,prox_cont_mad_negmean_mean,sparsity_cont_mean
lending-club,sklearn,DiCE-Ext,8.83122824824253,0.20513382630874505,3.3233042062267937,0.8666666666666666,15.82980866134647,-32.44494723202418,0.11666666666666667
lending-club,sklearn,DiCE-Ext,0.5611516415334505,0.26587543983272705,0.4380867619725788,0.9111111111111111,12.956506898926841,-7.038811639167309,0.2
lending-club,sklearn,DiCE-Ext,0.31519872951938893,0.6112170343513632,6.082653960640118,0.8,35.849505874387745,-31.886907171277823,0.11666666666666667
lending-club,sklearn,DiCE-Ext,1.829267641174572,5.532496914298507,1.6738085788752133,0.8222222222222222,24.9738999816381,-23.76948533807336,0.13333333333333333
lending-club,sklearn,DiCE-Ext,1.05073840241814,3.887072196612055,0.27810936979265544,0.888888888888889,14.78695639219174,-12.138084183590328,0.2666666666666667
lending-club,sklearn,DiCE-Ext,1.0122183035228776,1.424976719890158,0.9661295989662239,0.9333333333333332,26.110429965121728,-15.540671541054943,0.16666666666666669
lending-club,sklearn,DiCE-Ext,0.16435497475111327,0.11557352816269865,0.24574572727813157,0.9555555555555555,10.210022946117082,-5.59151477786316,0.14999999999999997
lending-club,sklearn,DiCE-Ext,0.1659983797444922,2.7855068482535885,1.0968217207529523,0.9111111111111111,13.98992649892663,-8.445204552530594,0.23333333333333334
lending-club,sklearn,DiCE-Ext,1.764396768338155,0.36437177217846695,2.5470526233391175,0.8666666666666668,16.237032742513435,-18.36834784909877,0.19999999999999998
lending-club,sklearn,DiCE-Ext,0.11184895551664502,0.38234752246751863,1.9540901330220082,0.9555555555555555,28.31191675280912,-25.794354279750575,0.2333333333333333
lending-club,sklearn,DiCE-Ext,0.13066739238053282,0.6836314065022723,1.5930522616241019,0.9111111111111111,18.284059886013484,-9.619204185777907,0.25
lending-club,sklearn,DiCE-Ext,0.2260587692538026,5.532496914298507,7.601812767003316,0.888888888888889,26.117472507807413,-31.07834654202013,0.1
lending-club,sklearn,DiCE-Ext,0.30138649046798016,0.420167205437253,0.19489008462344254,0.9777777777777779,21.36928612852797,-18.085809951050674,0.2
lending-club,sklearn,DiCE-Ext,2.607024758370768,1.9918920492197516,8.706020878304859,0.9111111111111111,23.1768782387386,-14.683204680136864,0.15000000000000002
lending-club,sklearn,DiCE-Ext,1.1103647313054623,1.179096548677631,8.088298191148205,0.8666666666666666,27.687022375117472,-20.50462373708664,0.13333333333333333
lending-club,sklearn,DiCE-Ext,0.13066739238053282,5.3994844097874335,6.75660889251874,0.8666666666666666,21.104821810638704,-27.974901371406798,0.1
lending-club,sklearn,DiCE-Ext,0.1659983797444922,1.5304852121831465,0.1238513729886093,0.9555555555555555,13.129654023637551,-6.875458521814298,0.25
lending-club,sklearn,DiCE-Ext,1.5696396388661147,0.5499426480345608,5.945287330479987,0.888888888888889,22.126233010080377,-17.34677760752825,0.05
lending-club,sklearn,DiCE-Ext,0.10737748632897971,0.26587543983272705,0.4380867619725788,0.888888888888889,24.933796784469394,-21.69098819146244,0.15000000000000002
lending-club,sklearn,DiCE-Ext,0.28089151398126255,3.5033984911586877,0.24970737145052724,0.9111111111111111,19.68587408631428,-11.396170422371881,0.23333333333333334
lending-club,sklearn,DiCE-Ext,0.1659983797444922,7.18848093363432,0.7184032636581681,0.9333333333333332,29.189999975761065,-18.015717674431123,0.2666666666666667
lending-club,sklearn,DiCE-Ext,0.4253162363790871,0.26587543983272705,0.4380867619725788,0.888888888888889,17.894530338952638,-11.713592648390684,0.18333333333333335
lending-club,sklearn,DiCE-Ext,0.30138649046798016,8.57649103704616,8.457460033731483,0.9111111111111111,30.108152537579734,-27.924527550750305,0.050000000000000024
lending-club,sklearn,DiCE-Ext,0.1025756397418565,4.274869455295218,2.5924756604751593,0.9111111111111111,32.320355668725384,-22.406902310724615,0.13333333333333336
lending-club,sklearn,DiCE-Ext,5.081815703555783,3.5033984911586877,0.24970737145052724,0.888888888888889,18.806744368124633,-12.564462255362093,0.2333333333333333
lending-club,sklearn,DiCE-Ext,0.3880590213919321,0.17050539260269293,1.0968217207529523,0.8666666666666666,16.731143572414517,-16.84834814622431,0.2166666666666667
lending-club,sklearn,DiCE-Ext,0.4253162363790871,7.969454818643936,1.1207606211860568,0.9555555555555555,18.83110488742944,-17.75498222760553,0.16666666666666669
lending-club,sklearn,DiCE-Ext,0.5891087281171028,0.6836314065022723,0.27810936979265544,0.9111111111111111,12.005779194250879,-7.489946402981157,0.23333333333333334
lending-club,sklearn,DiCE-Ext,0.2327067708383781,2.8308141496998047,0.10235832435175114,0.9333333333333332,18.68296020939477,-12.286703231659846,0.3166666666666667
lending-club,sklearn,DiCE-Ext,0.4253162363790871,1.179096548677631,5.038176096019998,0.9333333333333332,19.550658492277442,-27.68647335338855,0.18333333333333332
lending-club,sklearn,DiCE-Ext,0.17345566642360938,0.20513382630874505,3.3233042062267937,0.888888888888889,14.941060199141512,-9.456151596074339,0.11666666666666665
lending-club,sklearn,DiCE-Ext,0.30138649046798016,1.179096548677631,0.1515582353959761,0.9111111111111111,28.922956439510322,-27.140898288137635,0.2333333333333333
lending-club,sklearn,DiCE-Ext,0.4303720019143252,0.21826570038901177,1.2989801809330637,0.8222222222222222,18.71100958777267,-12.60063391471402,0.08333333333333333
lending-club,sklearn,DiCE-Ext,0.2327067708383781,1.5304852121831465,7.452629792912643,0.9333333333333332,10.560283561732756,-7.806356199334552,0.2333333333333333
lending-club,sklearn,DiCE-Ext,2.607024758370768,0.7162786999897341,0.11241862095793062,0.9111111111111111,3.9903541201626593,-2.664845446632026,0.2833333333333334
lending-club,sklearn,DiCE-Ext,0.17345566642360938,0.20513382630874505,3.3233042062267937,0.9333333333333332,23.228437251564987,-15.283619013534368,0.2166666666666667
lending-club,sklearn,DiCE-Ext,3.5503048581283085,2.4663777473099753,6.161049539380966,0.9111111111111111,26.193284763448457,-13.605601231230816,0.18333333333333332
